start_scan,end_scan,year,julian_day,hour,minute,state,min,mean,std,max,timestamp
20193380830200,20193380839519,2019,338,08,30,ACRE,255.42105102539062,293.8011474609375,3.544572353363037,297.5165710449219,1575459000
20193380830200,20193380839519,2019,338,08,30,ALAGOAS,234.58837890625,274.7604675292969,13.676007270812988,291.9243469238281,1575459000
20193380830200,20193380839519,2019,338,08,30,AMAZONAS,202.3868408203125,283.8984680175781,14.574658393859863,297.2093200683594,1575459000
20193380830200,20193380839519,2019,338,08,30,AMAPA,275.454833984375,293.5857849121094,1.7424770593643188,296.22607421875,1575459000
20193380830200,20193380839519,2019,338,08,30,BAHIA,206.75003051757812,266.8641662597656,22.961341857910156,293.70648193359375,1575459000
20193380830200,20193380839519,2019,338,08,30,CEARA,210.62158203125,270.39605712890625,23.757463455200195,292.7232360839844,1575459000
20193380830200,20193380839519,2019,338,08,30,DISTRITO FEDERAL,285.7175598144531,292.5160827636719,1.8200910091400146,294.01373291015625,1575459000
20193380830200,20193380839519,2019,338,08,30,ESPIRITO SANTO,280.12530517578125,289.7313537597656,2.5842394828796387,292.41595458984375,1575459000
20193380830200,20193380839519,2019,338,08,30,GOIAS,227.2139892578125,290.94219970703125,4.822543621063232,295.1813659667969,1575459000
20193380830200,20193380839519,2019,338,08,30,MARANHAO,203.61590576171875,262.1018981933594,25.624055862426758,294.50537109375,1575459000
20193380830200,20193380839519,2019,338,08,30,MINAS GERAIS,225.0631103515625,288.8731994628906,6.185760498046875,294.7511901855469,1575459000
20193380830200,20193380839519,2019,338,08,30,MATO GROSSO DO SUL,244.85107421875,291.58978271484375,3.7013163566589355,295.6115417480469,1575459000
20193380830200,20193380839519,2019,338,08,30,MATO GROSSO,206.31985473632812,289.834228515625,10.0924072265625,296.7176818847656,1575459000
20193380830200,20193380839519,2019,338,08,30,PARA,199.12982177734375,271.2943420410156,26.260549545288086,296.22607421875,1575459000
20193380830200,20193380839519,2019,338,08,30,PARAIBA,235.26437377929688,279.3237609863281,13.575182914733887,292.0472412109375,1575459000
20193380830200,20193380839519,2019,338,08,30,PERNAMBUCO,210.62158203125,277.7421569824219,19.25724220275879,292.84613037109375,1575459000
20193380830200,20193380839519,2019,338,08,30,PIAUI,203.61590576171875,258.357666015625,25.90677833557129,293.1534118652344,1575459000
20193380830200,20193380839519,2019,338,08,30,PARANA,244.85107421875,289.8216552734375,5.320990562438965,294.0751953125,1575459000
20193380830200,20193380839519,2019,338,08,30,RIO DE JANEIRO,278.5889587402344,284.725830078125,4.760157108306885,293.27630615234375,1575459000
20193380830200,20193380839519,2019,338,08,30,RIO GRANDE DO NORTE,235.26437377929688,285.20733642578125,9.313458442687988,291.8628845214844,1575459000
20193380830200,20193380839519,2019,338,08,30,RONDONIA,272.19781494140625,293.54168701171875,3.6838338375091553,297.02496337890625,1575459000
20193380830200,20193380839519,2019,338,08,30,RORAIMA,208.77798461914062,289.6874694824219,7.5238423347473145,295.5500793457031,1575459000
20193380830200,20193380839519,2019,338,08,30,RIO GRANDE DO SUL,256.89593505859375,287.7897644042969,3.8041775226593018,292.6003112792969,1575459000
20193380830200,20193380839519,2019,338,08,30,SANTA CATARINA,279.0191345214844,289.58056640625,2.313962697982788,293.21484375,1575459000
20193380830200,20193380839519,2019,338,08,30,SERGIPE,228.0743408203125,265.7489318847656,15.071637153625488,291.0639953613281,1575459000
20193380830200,20193380839519,2019,338,08,30,SAO PAULO,244.85107421875,288.3719177246094,5.492640018463135,294.7511901855469,1575459000
20193380830200,20193380839519,2019,338,08,30,TOCANTINS,205.33660888671875,254.34466552734375,26.024784088134766,294.2595520019531,1575459000
