start_scan,end_scan,year,julian_day,hour,minute,flash_lon,flash_lat,geometry,state,timestamp
20193380716000,20193380716200,2019,338,07,16,-79.7445,4.84221,POINT (-79.74449920654297 4.842209815979004),OUTSIDE,1575454200
20193380716000,20193380716200,2019,338,07,16,-50.095,-9.22699,POINT (-50.09500122070312 -9.22698974609375),PARA,1575454200
20193380716000,20193380716200,2019,338,07,16,-67.006386,-31.218658,POINT (-67.00638580322266 -31.21865844726562),OUTSIDE,1575454200
20193380716000,20193380716200,2019,338,07,16,-59.263844,-37.600082,POINT (-59.26384353637695 -37.60008239746094),OUTSIDE,1575454200
20193380716000,20193380716200,2019,338,07,16,-69.51548,3.4029524,POINT (-69.51548004150391 3.402952432632446),OUTSIDE,1575454200
20193380716000,20193380716200,2019,338,07,16,-56.02845,26.97829,POINT (-56.02845001220703 26.97829055786133),OUTSIDE,1575454200
20193380716000,20193380716200,2019,338,07,16,-42.89743,-9.315414,POINT (-42.89743041992188 -9.315414428710938),PIAUI,1575454200
20193380716000,20193380716200,2019,338,07,16,-60.931576,-32.71368,POINT (-60.93157577514648 -32.71368026733398),OUTSIDE,1575454200
20193380716000,20193380716200,2019,338,07,16,-59.71677,-37.554863,POINT (-59.71677017211914 -37.55486297607422),OUTSIDE,1575454200
20193380716000,20193380716200,2019,338,07,16,-55.928654,26.824347,POINT (-55.92865371704102 26.8243465423584),OUTSIDE,1575454200
20193380716000,20193380716200,2019,338,07,16,-51.610794,-27.086435,POINT (-51.61079406738281 -27.08643531799316),SANTA CATARINA,1575454200
20193380716000,20193380716200,2019,338,07,16,-63.984673,-31.007635,POINT (-63.98467254638672 -31.00763511657715),OUTSIDE,1575454200
20193380716000,20193380716200,2019,338,07,16,-59.788513,-37.528587,POINT (-59.78851318359375 -37.52858734130859),OUTSIDE,1575454200
20193380716000,20193380716200,2019,338,07,16,-66.87638,-31.337278,POINT (-66.87638092041016 -31.33727836608887),OUTSIDE,1575454200
20193380716000,20193380716200,2019,338,07,16,-67.073456,-31.167444,POINT (-67.07345581054688 -31.16744422912598),OUTSIDE,1575454200
20193380716000,20193380716200,2019,338,07,16,-50.636986,-8.5607605,POINT (-50.63698577880859 -8.560760498046875),PARA,1575454200
20193380716000,20193380716200,2019,338,07,16,-68.929924,2.9486568,POINT (-68.92992401123047 2.948656797409058),OUTSIDE,1575454200
20193380716000,20193380716200,2019,338,07,16,-66.722664,-31.931417,POINT (-66.72266387939453 -31.93141746520996),OUTSIDE,1575454200
20193380716000,20193380716200,2019,338,07,16,-59.398453,-37.55637,POINT (-59.39845275878906 -37.55636978149414),OUTSIDE,1575454200
20193380716000,20193380716200,2019,338,07,16,-60.220192,-37.127937,POINT (-60.22019195556641 -37.12793731689453),OUTSIDE,1575454200
20193380716000,20193380716200,2019,338,07,16,-52.501022,-22.965145,POINT (-52.50102233886719 -22.96514511108398),PARANA,1575454200
20193380716000,20193380716200,2019,338,07,16,-64.877975,-3.255298,POINT (-64.87797546386719 -3.255297899246216),AMAZONAS,1575454200
20193380716000,20193380716200,2019,338,07,16,-50.148712,-8.262322,POINT (-50.14871215820312 -8.262322425842285),PARA,1575454200
20193380716000,20193380716200,2019,338,07,16,-54.963837,28.509104,POINT (-54.96383666992188 28.50910377502441),OUTSIDE,1575454200
20193380716000,20193380716200,2019,338,07,16,-42.369633,-5.2294626,POINT (-42.36963272094727 -5.229462623596191),PIAUI,1575454200
20193380716000,20193380716200,2019,338,07,16,-58.94858,-23.578598,POINT (-58.94858169555664 -23.57859802246094),OUTSIDE,1575454200
20193380716000,20193380716200,2019,338,07,16,-50.441208,-8.718596,POINT (-50.44120788574219 -8.718596458435059),PARA,1575454200
20193380716000,20193380716200,2019,338,07,16,-59.007168,-22.890615,POINT (-59.00716781616211 -22.89061546325684),OUTSIDE,1575454200
20193380716000,20193380716200,2019,338,07,16,-51.81466,-13.937496,POINT (-51.81465911865234 -13.93749618530273),MATO GROSSO,1575454200
20193380716000,20193380716200,2019,338,07,16,-52.51802,-22.825464,POINT (-52.51802062988281 -22.82546424865723),PARANA,1575454200
20193380716000,20193380716200,2019,338,07,16,-42.316074,-5.3276362,POINT (-42.31607437133789 -5.327636241912842),PIAUI,1575454200
20193380716000,20193380716200,2019,338,07,16,-61.092598,20.98677,POINT (-61.09259796142578 20.98677062988281),OUTSIDE,1575454200
