start_scan,end_scan,year,julian_day,hour,minute,flash_lon,flash_lat,geometry,state,timestamp
20193382307400,20193382308000,2019,338,23,07,-44.929344,-13.717334,POINT (-44.92934417724609 -13.71733379364014),BAHIA,1575511200
20193382307400,20193382308000,2019,338,23,07,-76.44394,5.3866334,POINT (-76.44393920898438 5.386633396148682),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-55.4525,-25.907831,POINT (-55.45249938964844 -25.9078311920166),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-60.095974,-22.70538,POINT (-60.09597396850586 -22.70537948608398),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-81.046364,7.158349,POINT (-81.04636383056641 7.15834903717041),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-57.53592,-7.7974596,POINT (-57.53591918945312 -7.797459602355957),PARA,1575511200
20193382307400,20193382308000,2019,338,23,07,-54.745155,-26.120579,POINT (-54.74515533447266 -26.12057876586914),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-49.086185,-4.505638,POINT (-49.08618545532227 -4.505638122558594),PARA,1575511200
20193382307400,20193382308000,2019,338,23,07,-56.4582,-23.569868,POINT (-56.45819854736328 -23.56986808776855),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-60.64592,-22.302977,POINT (-60.64591979980469 -22.30297660827637),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-55.116,-25.944416,POINT (-55.11600112915039 -25.94441604614258),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-52.49181,-14.424405,POINT (-52.4918098449707 -14.42440509796143),MATO GROSSO,1575511200
20193382307400,20193382308000,2019,338,23,07,-70.1176,-15.894335,POINT (-70.11759948730469 -15.89433479309082),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-55.886295,-25.529697,POINT (-55.88629531860352 -25.52969741821289),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-56.97958,-22.47979,POINT (-56.97957992553711 -22.47978973388672),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-49.01536,-20.880653,POINT (-49.01536178588867 -20.88065338134766),SAO PAULO,1575511200
20193382307400,20193382308000,2019,338,23,07,-65.55013,-20.528906,POINT (-65.55013275146484 -20.52890586853027),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-56.639336,-23.169317,POINT (-56.63933563232422 -23.1693172454834),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-56.14806,-23.62599,POINT (-56.1480598449707 -23.62598991394043),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-50.437344,-3.0382931,POINT (-50.43734359741211 -3.038293123245239),PARA,1575511200
20193382307400,20193382308000,2019,338,23,07,-62.852154,35.815582,POINT (-62.85215377807617 35.81558227539062),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-51.516045,-18.557888,POINT (-51.51604461669922 -18.55788803100586),GOIAS,1575511200
20193382307400,20193382308000,2019,338,23,07,-60.517475,-22.28581,POINT (-60.51747512817383 -22.28581047058105),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-48.947285,-16.479233,POINT (-48.94728469848633 -16.47923278808594),GOIAS,1575511200
20193382307400,20193382308000,2019,338,23,07,-54.89273,-10.431986,POINT (-54.89273071289062 -10.43198585510254),MATO GROSSO,1575511200
20193382307400,20193382308000,2019,338,23,07,-67.81783,3.7151384,POINT (-67.81783294677734 3.71513843536377),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-76.55805,4.777671,POINT (-76.55805206298828 4.777670860290527),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-74.64299,-5.317349,POINT (-74.64299011230469 -5.317348957061768),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-71.78359,-7.1046605,POINT (-71.78359222412109 -7.104660511016846),AMAZONAS,1575511200
20193382307400,20193382308000,2019,338,23,07,-76.62348,5.415721,POINT (-76.62348175048828 5.41572093963623),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-63.125626,35.154854,POINT (-63.12562561035156 35.15485382080078),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-48.960716,-4.4435368,POINT (-48.96071624755859 -4.443536758422852),PARA,1575511200
20193382307400,20193382308000,2019,338,23,07,-50.48789,-3.1827958,POINT (-50.48788833618164 -3.182795763015747),PARA,1575511200
20193382307400,20193382308000,2019,338,23,07,-46.725338,-4.386848,POINT (-46.72533798217773 -4.386847972869873),MARANHAO,1575511200
20193382307400,20193382308000,2019,338,23,07,-65.53943,23.022303,POINT (-65.5394287109375 23.02230262756348),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-56.108727,-23.768616,POINT (-56.10872650146484 -23.76861572265625),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-51.984966,-16.375763,POINT (-51.98496627807617 -16.37576293945312),GOIAS,1575511200
20193382307400,20193382308000,2019,338,23,07,-72.18675,-9.731179,POINT (-72.18675231933594 -9.731179237365723),ACRE,1575511200
20193382307400,20193382308000,2019,338,23,07,-43.137604,-4.1091385,POINT (-43.13760375976562 -4.109138488769531),MARANHAO,1575511200
20193382307400,20193382308000,2019,338,23,07,-71.73976,19.105013,POINT (-71.73976135253906 19.10501289367676),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-67.794876,3.7457983,POINT (-67.79487609863281 3.745798349380493),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-68.62771,-17.457218,POINT (-68.62770843505859 -17.45721817016602),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-63.068134,36.34832,POINT (-63.06813430786133 36.34832000732422),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-63.050194,35.074364,POINT (-63.05019378662109 35.07436370849609),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-54.396053,-26.321672,POINT (-54.39605331420898 -26.3216724395752),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-50.339,-2.986993,POINT (-50.3390007019043 -2.986993074417114),PARA,1575511200
20193382307400,20193382308000,2019,338,23,07,-76.57797,7.1232963,POINT (-76.57797241210938 7.12329626083374),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-70.06634,-16.009266,POINT (-70.06633758544922 -16.0092658996582),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-45.95368,-3.204878,POINT (-45.95367813110352 -3.204878091812134),MARANHAO,1575511200
20193382307400,20193382308000,2019,338,23,07,-63.999035,35.20375,POINT (-63.9990348815918 35.20375061035156),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-78.226425,6.9951487,POINT (-78.22642517089844 6.995148658752441),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-65.77458,21.815626,POINT (-65.77458190917969 21.81562614440918),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-64.33762,24.287727,POINT (-64.33762359619141 24.28772735595703),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-55.5429,-25.829062,POINT (-55.54290008544922 -25.82906150817871),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-60.305973,-22.405329,POINT (-60.30597305297852 -22.40532875061035),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-67.85708,36.937428,POINT (-67.85707855224609 36.93742752075195),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-46.5711,-4.242143,POINT (-46.57109832763672 -4.242143154144287),MARANHAO,1575511200
20193382307400,20193382308000,2019,338,23,07,-56.13959,-13.70227,POINT (-56.13959121704102 -13.70226955413818),MATO GROSSO,1575511200
20193382307400,20193382308000,2019,338,23,07,-55.002052,-26.078972,POINT (-55.00205230712891 -26.07897186279297),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-78.20341,7.031431,POINT (-78.20340728759766 7.031431198120117),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-55.244473,-25.939821,POINT (-55.24447250366211 -25.93982124328613),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-47.488518,-11.072125,POINT (-47.48851776123047 -11.07212543487549),TOCANTINS,1575511200
20193382307400,20193382308000,2019,338,23,07,-64.03328,34.24567,POINT (-64.03327941894531 34.24567031860352),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-76.759514,7.2375603,POINT (-76.75951385498047 7.237560272216797),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-54.58263,-26.309397,POINT (-54.5826301574707 -26.30939674377441),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-50.502243,-3.1339426,POINT (-50.50224304199219 -3.133942604064941),PARA,1575511200
20193382307400,20193382308000,2019,338,23,07,-63.042995,34.530144,POINT (-63.04299545288086 34.53014373779297),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-46.478542,-4.2381344,POINT (-46.47854232788086 -4.238134384155273),MARANHAO,1575511200
20193382307400,20193382308000,2019,338,23,07,-56.098816,-5.2001157,POINT (-56.09881591796875 -5.20011568069458),PARA,1575511200
20193382307400,20193382308000,2019,338,23,07,-56.28094,-23.599064,POINT (-56.28094100952148 -23.59906387329102),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-51.70479,-21.292439,POINT (-51.70478820800781 -21.29243850708008),SAO PAULO,1575511200
20193382307400,20193382308000,2019,338,23,07,-53.187737,-0.010632709,POINT (-53.18773651123047 -0.0106327086687088),PARA,1575511200
20193382307400,20193382308000,2019,338,23,07,-74.02238,-3.4543023,POINT (-74.02237701416016 -3.454302310943604),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-46.628063,-4.3879313,POINT (-46.6280632019043 -4.387931346893311),MARANHAO,1575511200
20193382307400,20193382308000,2019,338,23,07,-76.741356,5.8251615,POINT (-76.74135589599609 5.825161457061768),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-50.38464,-3.0411692,POINT (-50.38463973999023 -3.041169166564941),PARA,1575511200
20193382307400,20193382308000,2019,338,23,07,-68.50332,36.763752,POINT (-68.50331878662109 36.76375198364258),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-65.590904,23.023518,POINT (-65.59090423583984 23.02351760864258),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-76.59654,4.6325016,POINT (-76.59654235839844 4.632501602172852),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-70.222496,-15.9436,POINT (-70.22249603271484 -15.94359970092773),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-56.209743,-13.770221,POINT (-56.20974349975586 -13.77022075653076),MATO GROSSO,1575511200
20193382307400,20193382308000,2019,338,23,07,-65.31455,33.103264,POINT (-65.31455230712891 33.10326385498047),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-75.70098,4.850356,POINT (-75.70098114013672 4.850356101989746),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-65.35112,-19.042994,POINT (-65.35111999511719 -19.04299354553223),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-50.57192,-29.752958,POINT (-50.57191848754883 -29.75295829772949),RIO GRANDE DO SUL,1575511200
20193382307400,20193382308000,2019,338,23,07,-65.602806,23.036976,POINT (-65.60280609130859 23.0369758605957),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-55.495213,-25.850843,POINT (-55.49521255493164 -25.85084342956543),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-51.350212,-18.948517,POINT (-51.35021209716797 -18.94851684570312),GOIAS,1575511200
20193382307400,20193382308000,2019,338,23,07,-65.95442,-1.7147844,POINT (-65.95442199707031 -1.714784383773804),AMAZONAS,1575511200
20193382307400,20193382308000,2019,338,23,07,-68.50261,-17.698189,POINT (-68.50260925292969 -17.69818878173828),OUTSIDE,1575511200
20193382307400,20193382308000,2019,338,23,07,-65.31143,33.061794,POINT (-65.31143188476562 33.06179428100586),OUTSIDE,1575511200
