start_scan,end_scan,year,julian_day,hour,minute,flash_lon,flash_lat,geometry
20192970430000,20192970430200,2019,297,04,30,-102.94945,20.264378,POINT (-102.9494476318359 20.26437759399414)
20192970430000,20192970430200,2019,297,04,30,-69.526276,-0.76651216,POINT (-69.52627563476562 -0.7665121555328369)
20192970430000,20192970430200,2019,297,04,30,-72.33139,11.134132,POINT (-72.33139038085938 11.13413238525391)
20192970430000,20192970430200,2019,297,04,30,-74.59181,5.8293366,POINT (-74.59181213378906 5.829336643218994)
20192970430000,20192970430200,2019,297,04,30,-41.313972,-12.803732,POINT (-41.31397247314453 -12.80373191833496)
20192970430000,20192970430200,2019,297,04,30,-75.12244,11.572782,POINT (-75.1224365234375 11.57278156280518)
20192970430000,20192970430200,2019,297,04,30,-48.617302,-6.1990404,POINT (-48.61730194091797 -6.199040412902832)
20192970430000,20192970430200,2019,297,04,30,-61.43181,-3.9808905,POINT (-61.43180847167969 -3.980890512466431)
20192970430000,20192970430200,2019,297,04,30,-103.030876,20.183434,POINT (-103.030876159668 20.18343353271484)
20192970430000,20192970430200,2019,297,04,30,-74.70426,17.355988,POINT (-74.70426177978516 17.35598754882812)
20192970430000,20192970430200,2019,297,04,30,-63.293983,-2.6398275,POINT (-63.29398345947266 -2.639827489852905)
20192970430000,20192970430200,2019,297,04,30,-41.14317,-13.688177,POINT (-41.14316940307617 -13.68817710876465)
20192970430000,20192970430200,2019,297,04,30,-78.932724,17.082489,POINT (-78.93272399902344 17.08248901367188)
20192970430000,20192970430200,2019,297,04,30,-63.32137,-2.528322,POINT (-63.32136917114258 -2.528321981430054)
20192970430000,20192970430200,2019,297,04,30,-73.61084,8.012418,POINT (-73.61083984375 8.012417793273926)
20192970430000,20192970430200,2019,297,04,30,-92.44719,19.508898,POINT (-92.44718933105469 19.50889778137207)
20192970430000,20192970430200,2019,297,04,30,-44.75053,-11.573591,POINT (-44.75053024291992 -11.5735912322998)
20192970430000,20192970430200,2019,297,04,30,-86.88878,23.535807,POINT (-86.88877868652344 23.53580665588379)
20192970430000,20192970430200,2019,297,04,30,-74.698814,5.638338,POINT (-74.69881439208984 5.638338088989258)
20192970430000,20192970430200,2019,297,04,30,-96.93569,35.16196,POINT (-96.93569183349609 35.16196060180664)
20192970430000,20192970430200,2019,297,04,30,-61.036213,-12.41991,POINT (-61.03621292114258 -12.4199104309082)
20192970430000,20192970430200,2019,297,04,30,-45.59586,-11.299168,POINT (-45.59585952758789 -11.29916763305664)
20192970430000,20192970430200,2019,297,04,30,-96.143425,14.817684,POINT (-96.14342498779297 14.81768417358398)
20192970430000,20192970430200,2019,297,04,30,-41.481205,-12.699054,POINT (-41.48120498657227 -12.69905376434326)
20192970430000,20192970430200,2019,297,04,30,-68.95732,-0.25175837,POINT (-68.95732116699219 -0.2517583668231964)
20192970430000,20192970430200,2019,297,04,30,-92.041885,19.094618,POINT (-92.04188537597656 19.09461784362793)
20192970430000,20192970430200,2019,297,04,30,-72.52277,17.385012,POINT (-72.52277374267578 17.38501167297363)
20192970430000,20192970430200,2019,297,04,30,-98.1468,34.209694,POINT (-98.14679718017578 34.20969390869141)
20192970430000,20192970430200,2019,297,04,30,-73.2223,17.222462,POINT (-73.22229766845703 17.22246170043945)
20192970430000,20192970430200,2019,297,04,30,-75.201126,11.589735,POINT (-75.20112609863281 11.58973503112793)
20192970430000,20192970430200,2019,297,04,30,-63.29361,-2.9535737,POINT (-63.29360961914062 -2.953573703765869)
20192970430000,20192970430200,2019,297,04,30,-47.374405,-13.217498,POINT (-47.37440490722656 -13.21749782562256)
20192970430000,20192970430200,2019,297,04,30,-68.410515,10.723159,POINT (-68.41051483154297 10.72315883636475)
20192970430000,20192970430200,2019,297,04,30,-61.763836,-3.4834836,POINT (-61.76383590698242 -3.483483552932739)
20192970430000,20192970430200,2019,297,04,30,-73.212715,17.201937,POINT (-73.21271514892578 17.20193672180176)
20192970430000,20192970430200,2019,297,04,30,-41.358917,-12.740117,POINT (-41.35891723632812 -12.74011707305908)
20192970430000,20192970430200,2019,297,04,30,-69.767685,-1.8302445,POINT (-69.76768493652344 -1.830244541168213)
20192970430000,20192970430200,2019,297,04,30,-48.838047,-6.3065233,POINT (-48.83804702758789 -6.306523323059082)
20192970430000,20192970430200,2019,297,04,30,-74.7326,15.079338,POINT (-74.73259735107422 15.07933807373047)
20192970430000,20192970430200,2019,297,04,30,-48.592342,-6.1465263,POINT (-48.59234237670898 -6.146526336669922)
20192970430000,20192970430200,2019,297,04,30,-68.23504,-1.5913773,POINT (-68.23503875732422 -1.591377258300781)
20192970430000,20192970430200,2019,297,04,30,-58.168247,-11.271825,POINT (-58.16824722290039 -11.27182483673096)
20192970430000,20192970430200,2019,297,04,30,-68.26474,0.60459673,POINT (-68.26473999023438 0.604596734046936)
20192970430000,20192970430200,2019,297,04,30,-95.80679,13.929103,POINT (-95.80679321289062 13.92910289764404)
20192970430000,20192970430200,2019,297,04,30,-48.574306,-6.257254,POINT (-48.57430648803711 -6.257254123687744)
20192970430000,20192970430200,2019,297,04,30,-98.71177,34.135574,POINT (-98.71176910400391 34.13557434082031)
20192970430000,20192970430200,2019,297,04,30,-73.427704,8.013535,POINT (-73.42770385742188 8.013534545898438)
20192970430000,20192970430200,2019,297,04,30,-72.10324,11.099118,POINT (-72.10324096679688 11.09911823272705)
20192970430000,20192970430200,2019,297,04,30,-127.35041,-19.932734,POINT (-127.3504104614258 -19.9327335357666)
