start_scan,end_scan,year,julian_day,hour,minute,flash_lon,flash_lat,geometry
20192970300000,20192970300200,2019,297,03,00,-92.27252,21.219872,POINT (-92.27252197265625 21.21987152099609)
20192970300000,20192970300200,2019,297,03,00,-83.04985,22.451939,POINT (-83.04985046386719 22.45193862915039)
20192970300000,20192970300200,2019,297,03,00,-128.72145,-19.11194,POINT (-128.7214508056641 -19.11194038391113)
20192970300000,20192970300200,2019,297,03,00,-76.99286,8.465799,POINT (-76.99285888671875 8.465799331665039)
20192970300000,20192970300200,2019,297,03,00,-74.69203,5.356422,POINT (-74.69203186035156 5.356421947479248)
20192970300000,20192970300200,2019,297,03,00,-92.32233,16.054905,POINT (-92.32232666015625 16.05490493774414)
20192970300000,20192970300200,2019,297,03,00,-78.16074,1.3537543,POINT (-78.16074371337891 1.353754281997681)
20192970300000,20192970300200,2019,297,03,00,-76.80729,24.24689,POINT (-76.80728912353516 24.24688911437988)
20192970300000,20192970300200,2019,297,03,00,-74.927536,5.195131,POINT (-74.92753601074219 5.195130825042725)
20192970300000,20192970300200,2019,297,03,00,-76.8397,24.18739,POINT (-76.83969879150391 24.1873893737793)
20192970300000,20192970300200,2019,297,03,00,-63.831738,7.9644313,POINT (-63.83173751831055 7.964431285858154)
20192970300000,20192970300200,2019,297,03,00,-78.02246,17.293465,POINT (-78.0224609375 17.29346466064453)
20192970300000,20192970300200,2019,297,03,00,-61.020363,-3.2426472,POINT (-61.02036285400391 -3.242647171020508)
20192970300000,20192970300200,2019,297,03,00,-128.96323,-19.074173,POINT (-128.9632263183594 -19.07417297363281)
20192970300000,20192970300200,2019,297,03,00,-105.8469,20.626297,POINT (-105.8469009399414 20.62629699707031)
20192970300000,20192970300200,2019,297,03,00,-74.47099,5.447281,POINT (-74.47099304199219 5.447280883789062)
20192970300000,20192970300200,2019,297,03,00,-60.942417,-3.3074305,POINT (-60.94241714477539 -3.307430505752563)
20192970300000,20192970300200,2019,297,03,00,-87.84896,13.232203,POINT (-87.84896087646484 13.23220252990723)
20192970300000,20192970300200,2019,297,03,00,-67.74937,10.856503,POINT (-67.74936676025391 10.85650253295898)
