start_scan,end_scan,year,julian_day,hour,minute,flash_lon,flash_lat,geometry
20192971015000,20192971015200,2019,297,10,15,-42.64862,-23.82723,POINT (-42.64862060546875 -23.82723045349121)
20192971015000,20192971015200,2019,297,10,15,-95.81025,34.863575,POINT (-95.81024932861328 34.86357498168945)
20192971015000,20192971015200,2019,297,10,15,-47.628872,-30.28715,POINT (-47.62887191772461 -30.28714942932129)
20192971015000,20192971015200,2019,297,10,15,-74.14789,17.100248,POINT (-74.14788818359375 17.10024833679199)
20192971015000,20192971015200,2019,297,10,15,-102.937355,17.76916,POINT (-102.9373550415039 17.7691593170166)
20192971015000,20192971015200,2019,297,10,15,-74.86213,8.785913,POINT (-74.86212921142578 8.785913467407227)
20192971015000,20192971015200,2019,297,10,15,-61.637844,-17.013926,POINT (-61.63784408569336 -17.01392555236816)
20192971015000,20192971015200,2019,297,10,15,-73.68276,8.722138,POINT (-73.68276214599609 8.722138404846191)
20192971015000,20192971015200,2019,297,10,15,-48.84517,-34.81125,POINT (-48.84516906738281 -34.81124877929688)
20192971015000,20192971015200,2019,297,10,15,-80.96744,18.367664,POINT (-80.96743774414062 18.3676643371582)
20192971015000,20192971015200,2019,297,10,15,-45.066063,-9.521961,POINT (-45.06606292724609 -9.521961212158203)
20192971015000,20192971015200,2019,297,10,15,-47.57424,-30.289448,POINT (-47.57424163818359 -30.28944778442383)
20192971015000,20192971015200,2019,297,10,15,-46.770714,-9.475684,POINT (-46.77071380615234 -9.47568416595459)
20192971015000,20192971015200,2019,297,10,15,-98.64039,14.499586,POINT (-98.64038848876953 14.49958610534668)
20192971015000,20192971015200,2019,297,10,15,-48.507637,-31.158226,POINT (-48.50763702392578 -31.15822601318359)
20192971015000,20192971015200,2019,297,10,15,-75.008286,8.579369,POINT (-75.00828552246094 8.579368591308594)
20192971015000,20192971015200,2019,297,10,15,-99.67517,15.774583,POINT (-99.6751708984375 15.774582862854)
20192971015000,20192971015200,2019,297,10,15,-75.01553,8.605079,POINT (-75.01553344726562 8.60507869720459)
20192971015000,20192971015200,2019,297,10,15,-66.783844,8.257019,POINT (-66.78384399414062 8.25701904296875)
20192971015000,20192971015200,2019,297,10,15,-78.424614,11.199609,POINT (-78.42461395263672 11.19960880279541)
20192971015000,20192971015200,2019,297,10,15,-80.09388,16.657318,POINT (-80.09387969970703 16.65731811523438)
20192971015000,20192971015200,2019,297,10,15,-45.140583,-13.095974,POINT (-45.14058303833008 -13.09597396850586)
20192971015000,20192971015200,2019,297,10,15,-61.996674,-16.529097,POINT (-61.99667358398438 -16.52909660339355)
20192971015000,20192971015200,2019,297,10,15,-130.9151,-20.71963,POINT (-130.9151000976562 -20.71962928771973)
20192971015000,20192971015200,2019,297,10,15,-73.99983,18.878786,POINT (-73.99983215332031 18.87878608703613)
20192971015000,20192971015200,2019,297,10,15,-44.75894,-11.480587,POINT (-44.75894165039062 -11.48058700561523)
20192971015000,20192971015200,2019,297,10,15,-45.82083,-38.366108,POINT (-45.82083129882812 -38.36610794067383)
20192971015000,20192971015200,2019,297,10,15,-65.910065,-2.6460462,POINT (-65.91006469726562 -2.646046161651611)
20192971015000,20192971015200,2019,297,10,15,-65.94936,-4.3913918,POINT (-65.94936370849609 -4.391391754150391)
20192971015000,20192971015200,2019,297,10,15,-98.73753,15.099206,POINT (-98.73753356933594 15.09920597076416)
20192971015000,20192971015200,2019,297,10,15,-74.14226,17.139378,POINT (-74.14225769042969 17.13937759399414)
20192971015000,20192971015200,2019,297,10,15,-94.88107,34.886604,POINT (-94.88107299804688 34.88660430908203)
20192971015000,20192971015200,2019,297,10,15,-74.906784,19.03078,POINT (-74.90678405761719 19.03078079223633)
20192971015000,20192971015200,2019,297,10,15,-72.58504,15.463606,POINT (-72.58503723144531 15.4636058807373)
20192971015000,20192971015200,2019,297,10,15,-80.590996,13.493666,POINT (-80.59099578857422 13.49366569519043)
20192971015000,20192971015200,2019,297,10,15,-97.21106,15.414857,POINT (-97.2110595703125 15.41485691070557)
