start_scan,end_scan,year,julian_day,hour,minute,flash_lon,flash_lat,geometry
20192970700000,20192970700200,2019,297,07,00,-68.03517,-3.2183657,POINT (-68.03517150878906 -3.218365669250488)
20192970700000,20192970700200,2019,297,07,00,-89.49584,13.132261,POINT (-89.49584197998047 13.13226127624512)
20192970700000,20192970700200,2019,297,07,00,-71.36534,9.916454,POINT (-71.36534118652344 9.916454315185547)
20192970700000,20192970700200,2019,297,07,00,-62.392155,-15.369625,POINT (-62.39215469360352 -15.36962509155273)
20192970700000,20192970700200,2019,297,07,00,-89.35407,13.145557,POINT (-89.35407257080078 13.14555740356445)
20192970700000,20192970700200,2019,297,07,00,-95.68307,34.82384,POINT (-95.68306732177734 34.8238410949707)
20192970700000,20192970700200,2019,297,07,00,-54.305233,-4.6915584,POINT (-54.30523300170898 -4.691558361053467)
20192970700000,20192970700200,2019,297,07,00,-71.74691,16.71026,POINT (-71.74691009521484 16.71026039123535)
20192970700000,20192970700200,2019,297,07,00,-73.95995,-10.486858,POINT (-73.95995330810547 -10.48685836791992)
20192970700000,20192970700200,2019,297,07,00,-105.77137,21.230356,POINT (-105.771369934082 21.23035621643066)
20192970700000,20192970700200,2019,297,07,00,-48.010887,-35.92852,POINT (-48.01088714599609 -35.92852020263672)
20192970700000,20192970700200,2019,297,07,00,-49.29723,-34.77648,POINT (-49.2972297668457 -34.77648162841797)
20192970700000,20192970700200,2019,297,07,00,-71.93173,10.872124,POINT (-71.93173217773438 10.87212371826172)
20192970700000,20192970700200,2019,297,07,00,-69.17769,0.2964571,POINT (-69.17768859863281 0.2964571118354797)
20192970700000,20192970700200,2019,297,07,00,-75.619514,11.724987,POINT (-75.61951446533203 11.7249870300293)
20192970700000,20192970700200,2019,297,07,00,-62.38857,-15.431992,POINT (-62.38856887817383 -15.43199157714844)
20192970700000,20192970700200,2019,297,07,00,-48.665825,-35.215267,POINT (-48.66582489013672 -35.21526718139648)
20192970700000,20192970700200,2019,297,07,00,-71.43861,9.915243,POINT (-71.43860626220703 9.915243148803711)
20192970700000,20192970700200,2019,297,07,00,-75.40323,11.717532,POINT (-75.40322875976562 11.71753215789795)
20192970700000,20192970700200,2019,297,07,00,-72.135666,10.825234,POINT (-72.13566589355469 10.82523441314697)
20192970700000,20192970700200,2019,297,07,00,-71.88018,10.933902,POINT (-71.88018035888672 10.9339017868042)
20192970700000,20192970700200,2019,297,07,00,-72.53023,16.165117,POINT (-72.53022766113281 16.16511726379395)
20192970700000,20192970700200,2019,297,07,00,-72.52764,16.171276,POINT (-72.52764129638672 16.1712760925293)
20192970700000,20192970700200,2019,297,07,00,-62.394974,-15.492475,POINT (-62.39497375488281 -15.49247455596924)
20192970700000,20192970700200,2019,297,07,00,-71.529045,9.8787565,POINT (-71.52904510498047 9.878756523132324)
20192970700000,20192970700200,2019,297,07,00,-64.36184,6.241043,POINT (-64.36183929443359 6.241043090820312)
20192970700000,20192970700200,2019,297,07,00,-64.145996,-2.3639178,POINT (-64.14599609375 -2.363917827606201)
20192970700000,20192970700200,2019,297,07,00,-72.08774,10.981406,POINT (-72.08773803710938 10.98140621185303)
20192970700000,20192970700200,2019,297,07,00,-74.219185,6.427296,POINT (-74.21918487548828 6.427296161651611)
20192970700000,20192970700200,2019,297,07,00,-62.388237,-15.444334,POINT (-62.38823699951172 -15.44433403015137)
20192970700000,20192970700200,2019,297,07,00,-67.87626,19.509651,POINT (-67.87625885009766 19.50965118408203)
20192970700000,20192970700200,2019,297,07,00,-80.00281,19.031973,POINT (-80.0028076171875 19.03197288513184)
20192970700000,20192970700200,2019,297,07,00,-97.005936,14.609174,POINT (-97.00593566894531 14.60917377471924)
20192970700000,20192970700200,2019,297,07,00,-74.42697,6.1304584,POINT (-74.42697143554688 6.130458354949951)
20192970700000,20192970700200,2019,297,07,00,-71.60713,9.556339,POINT (-71.60713195800781 9.556339263916016)
20192970700000,20192970700200,2019,297,07,00,-98.82154,34.031708,POINT (-98.82154083251953 34.03170776367188)
20192970700000,20192970700200,2019,297,07,00,-71.54133,10.026619,POINT (-71.54132843017578 10.02661895751953)
20192970700000,20192970700200,2019,297,07,00,-71.924774,10.830625,POINT (-71.92477416992188 10.8306245803833)
20192970700000,20192970700200,2019,297,07,00,-105.771866,21.15293,POINT (-105.7718658447266 21.15292930603027)
20192970700000,20192970700200,2019,297,07,00,-62.485382,-15.36582,POINT (-62.48538208007812 -15.36581993103027)
20192970700000,20192970700200,2019,297,07,00,-68.86552,18.998676,POINT (-68.86551666259766 18.99867630004883)
20192970700000,20192970700200,2019,297,07,00,-81.29106,18.722284,POINT (-81.29106140136719 18.7222843170166)
20192970700000,20192970700200,2019,297,07,00,-71.67163,10.939984,POINT (-71.671630859375 10.93998432159424)
20192970700000,20192970700200,2019,297,07,00,-46.72282,-14.560807,POINT (-46.72282028198242 -14.56080722808838)
20192970700000,20192970700200,2019,297,07,00,-73.52772,17.80634,POINT (-73.52771759033203 17.80633926391602)
20192970700000,20192970700200,2019,297,07,00,-64.51754,6.0855823,POINT (-64.51753997802734 6.085582256317139)
20192970700000,20192970700200,2019,297,07,00,-41.955334,-7.6463723,POINT (-41.9553337097168 -7.646372318267822)
20192970700000,20192970700200,2019,297,07,00,-45.73866,-13.680852,POINT (-45.7386589050293 -13.68085193634033)
20192970700000,20192970700200,2019,297,07,00,-54.46763,-4.8633513,POINT (-54.46762847900391 -4.863351345062256)
20192970700000,20192970700200,2019,297,07,00,-71.4631,9.858199,POINT (-71.46309661865234 9.858199119567871)
20192970700000,20192970700200,2019,297,07,00,-65.601616,10.378213,POINT (-65.60161590576172 10.37821292877197)
20192970700000,20192970700200,2019,297,07,00,-54.305252,-4.6056805,POINT (-54.30525207519531 -4.605680465698242)
20192970700000,20192970700200,2019,297,07,00,-71.48418,10.027632,POINT (-71.48417663574219 10.02763175964355)
20192970700000,20192970700200,2019,297,07,00,-45.34663,-13.091778,POINT (-45.34663009643555 -13.09177780151367)
20192970700000,20192970700200,2019,297,07,00,-102.09679,20.515898,POINT (-102.0967864990234 20.51589775085449)
20192970700000,20192970700200,2019,297,07,00,-63.967754,-2.228718,POINT (-63.96775436401367 -2.228718042373657)
20192970700000,20192970700200,2019,297,07,00,-91.789894,13.909402,POINT (-91.78989410400391 13.90940189361572)
20192970700000,20192970700200,2019,297,07,00,-45.43192,-12.582798,POINT (-45.43191909790039 -12.58279800415039)
20192970700000,20192970700200,2019,297,07,00,-95.82744,24.784655,POINT (-95.82743835449219 24.78465461730957)
20192970700000,20192970700200,2019,297,07,00,-91.88109,13.85237,POINT (-91.88108825683594 13.852370262146)
20192970700000,20192970700200,2019,297,07,00,-74.67889,8.3629465,POINT (-74.67888641357422 8.362946510314941)
20192970700000,20192970700200,2019,297,07,00,-65.19743,8.525739,POINT (-65.19743347167969 8.525738716125488)
20192970700000,20192970700200,2019,297,07,00,-92.83437,22.478266,POINT (-92.83437347412109 22.4782657623291)
20192970700000,20192970700200,2019,297,07,00,-71.922165,10.88119,POINT (-71.92216491699219 10.88119029998779)
20192970700000,20192970700200,2019,297,07,00,-74.56953,8.442513,POINT (-74.56952667236328 8.442513465881348)
20192970700000,20192970700200,2019,297,07,00,-72.25999,11.090774,POINT (-72.25998687744141 11.0907735824585)
20192970700000,20192970700200,2019,297,07,00,-48.96402,-35.139053,POINT (-48.96401977539062 -35.13905334472656)
20192970700000,20192970700200,2019,297,07,00,-44.902798,-11.490387,POINT (-44.90279769897461 -11.49038696289062)
20192970700000,20192970700200,2019,297,07,00,-64.75886,-2.0896792,POINT (-64.75885772705078 -2.08967924118042)
20192970700000,20192970700200,2019,297,07,00,-96.67148,15.293696,POINT (-96.67147827148438 15.29369640350342)
20192970700000,20192970700200,2019,297,07,00,-49.467125,-6.0561595,POINT (-49.46712493896484 -6.056159496307373)
20192970700000,20192970700200,2019,297,07,00,-73.7156,11.534974,POINT (-73.71559906005859 11.53497409820557)
20192970700000,20192970700200,2019,297,07,00,-77.997696,18.934015,POINT (-77.99769592285156 18.93401527404785)
20192970700000,20192970700200,2019,297,07,00,-64.08055,-2.8844352,POINT (-64.08055114746094 -2.884435176849365)
20192970700000,20192970700200,2019,297,07,00,-47.114494,-37.689083,POINT (-47.11449432373047 -37.68908309936523)
20192970700000,20192970700200,2019,297,07,00,-62.415043,-15.38501,POINT (-62.41504287719727 -15.385009765625)
20192970700000,20192970700200,2019,297,07,00,-86.006516,18.337173,POINT (-86.00651550292969 18.33717346191406)
20192970700000,20192970700200,2019,297,07,00,-45.084618,-12.739624,POINT (-45.08461761474609 -12.7396240234375)
20192970700000,20192970700200,2019,297,07,00,-63.963085,6.3077292,POINT (-63.96308517456055 6.307729244232178)
20192970700000,20192970700200,2019,297,07,00,-78.44177,11.036382,POINT (-78.4417724609375 11.03638172149658)
20192970700000,20192970700200,2019,297,07,00,-52.062508,-16.39153,POINT (-52.06250762939453 -16.39152908325195)
20192970700000,20192970700200,2019,297,07,00,-42.190495,-7.8832097,POINT (-42.19049453735352 -7.883209705352783)
20192970700000,20192970700200,2019,297,07,00,-87.30278,24.277418,POINT (-87.30278015136719 24.27741813659668)
20192970700000,20192970700200,2019,297,07,00,-75.22426,18.952835,POINT (-75.22425842285156 18.95283508300781)
20192970700000,20192970700200,2019,297,07,00,-74.39828,6.075601,POINT (-74.39827728271484 6.075601100921631)
20192970700000,20192970700200,2019,297,07,00,-62.386593,-15.465869,POINT (-62.38659286499023 -15.46586894989014)
20192970700000,20192970700200,2019,297,07,00,-49.46938,-6.3945737,POINT (-49.46937942504883 -6.39457368850708)
20192970700000,20192970700200,2019,297,07,00,-73.67119,-12.810593,POINT (-73.67118835449219 -12.81059265136719)
20192970700000,20192970700200,2019,297,07,00,-71.44955,9.91277,POINT (-71.44954681396484 9.91277027130127)
20192970700000,20192970700200,2019,297,07,00,-49.517002,-5.902273,POINT (-49.51700210571289 -5.902273178100586)
20192970700000,20192970700200,2019,297,07,00,-73.06298,16.185808,POINT (-73.06298065185547 16.1858081817627)
20192970700000,20192970700200,2019,297,07,00,-58.876034,-11.217108,POINT (-58.87603378295898 -11.21710777282715)
20192970700000,20192970700200,2019,297,07,00,-25.381378,6.738257,POINT (-25.38137817382812 6.738256931304932)
20192970700000,20192970700200,2019,297,07,00,-45.16955,-13.203637,POINT (-45.16955184936523 -13.20363712310791)
20192970700000,20192970700200,2019,297,07,00,-45.404606,-11.86915,POINT (-45.40460586547852 -11.86915016174316)
20192970700000,20192970700200,2019,297,07,00,-71.93526,10.896201,POINT (-71.93525695800781 10.89620113372803)
20192970700000,20192970700200,2019,297,07,00,-71.21522,10.096429,POINT (-71.21521759033203 10.09642887115479)
20192970700000,20192970700200,2019,297,07,00,-61.070232,-3.4302177,POINT (-61.07023239135742 -3.430217742919922)
20192970700000,20192970700200,2019,297,07,00,-71.28822,10.01475,POINT (-71.28822326660156 10.01474952697754)
20192970700000,20192970700200,2019,297,07,00,-75.47623,11.664431,POINT (-75.47622680664062 11.66443061828613)
20192970700000,20192970700200,2019,297,07,00,-89.40054,13.246826,POINT (-89.40054321289062 13.246826171875)
20192970700000,20192970700200,2019,297,07,00,-57.324657,-12.816033,POINT (-57.32465744018555 -12.81603336334229)
20192970700000,20192970700200,2019,297,07,00,-71.8943,10.916961,POINT (-71.89430236816406 10.91696071624756)
20192970700000,20192970700200,2019,297,07,00,-107.43731,17.324736,POINT (-107.4373092651367 17.32473564147949)
20192970700000,20192970700200,2019,297,07,00,-66.16422,-2.4164963,POINT (-66.16422271728516 -2.416496276855469)
20192970700000,20192970700200,2019,297,07,00,-91.867065,22.615028,POINT (-91.8670654296875 22.61502838134766)
20192970700000,20192970700200,2019,297,07,00,-67.54427,11.022924,POINT (-67.54427337646484 11.02292442321777)
20192970700000,20192970700200,2019,297,07,00,-71.53125,9.892996,POINT (-71.53125 9.892995834350586)
20192970700000,20192970700200,2019,297,07,00,-45.642876,-13.557877,POINT (-45.64287567138672 -13.55787658691406)
20192970700000,20192970700200,2019,297,07,00,-45.184116,-12.858891,POINT (-45.18411636352539 -12.85889053344727)
20192970700000,20192970700200,2019,297,07,00,-46.159554,-9.851568,POINT (-46.15955352783203 -9.851568222045898)
20192970700000,20192970700200,2019,297,07,00,-105.77707,21.143084,POINT (-105.7770690917969 21.1430835723877)
20192970700000,20192970700200,2019,297,07,00,-85.31171,7.07054,POINT (-85.31170654296875 7.070539951324463)
20192970700000,20192970700200,2019,297,07,00,-71.56119,10.024349,POINT (-71.56118774414062 10.02434921264648)
20192970700000,20192970700200,2019,297,07,00,-62.047108,-4.3122563,POINT (-62.0471076965332 -4.312256336212158)
20192970700000,20192970700200,2019,297,07,00,-105.782936,21.24558,POINT (-105.7829360961914 21.24558067321777)
20192970700000,20192970700200,2019,297,07,00,-54.52893,-4.6566424,POINT (-54.5289306640625 -4.656642436981201)
20192970700000,20192970700200,2019,297,07,00,-49.55355,-34.72251,POINT (-49.55355072021484 -34.72251129150391)
20192970700000,20192970700200,2019,297,07,00,-45.809265,-13.806673,POINT (-45.80926513671875 -13.80667304992676)
20192970700000,20192970700200,2019,297,07,00,-71.935616,10.833699,POINT (-71.93561553955078 10.83369922637939)
20192970700000,20192970700200,2019,297,07,00,-72.53684,16.124977,POINT (-72.53684234619141 16.12497711181641)
20192970700000,20192970700200,2019,297,07,00,-45.693436,-9.896636,POINT (-45.69343566894531 -9.896636009216309)
20192970700000,20192970700200,2019,297,07,00,-62.39243,-15.451463,POINT (-62.39242935180664 -15.4514627456665)
20192970700000,20192970700200,2019,297,07,00,-71.42179,9.821643,POINT (-71.42179107666016 9.821642875671387)
20192970700000,20192970700200,2019,297,07,00,-49.49767,-6.519961,POINT (-49.4976692199707 -6.519960880279541)
20192970700200,20192970700400,2019,297,07,00,-45.317204,-12.099518,POINT (-45.31720352172852 -12.09951782226562)
20192970700200,20192970700400,2019,297,07,00,-49.551743,-6.0875278,POINT (-49.55174255371094 -6.087527751922607)
20192970700200,20192970700400,2019,297,07,00,-78.44241,11.069838,POINT (-78.44241333007812 11.06983757019043)
20192970700200,20192970700400,2019,297,07,00,-81.306725,15.067452,POINT (-81.30672454833984 15.0674524307251)
20192970700200,20192970700400,2019,297,07,00,-100.18579,15.056209,POINT (-100.185791015625 15.05620861053467)
20192970700200,20192970700400,2019,297,07,00,-54.317776,-4.651375,POINT (-54.31777572631836 -4.651374816894531)
20192970700200,20192970700400,2019,297,07,00,-44.87012,-11.647796,POINT (-44.87012100219727 -11.64779567718506)
20192970700200,20192970700400,2019,297,07,00,-71.40313,9.913558,POINT (-71.40312957763672 9.913558006286621)
20192970700200,20192970700400,2019,297,07,00,-54.51835,-5.113073,POINT (-54.51834869384766 -5.113072872161865)
20192970700200,20192970700400,2019,297,07,00,-64.2999,6.3723516,POINT (-64.29989624023438 6.37235164642334)
20192970700200,20192970700400,2019,297,07,00,-66.86532,16.332714,POINT (-66.86531829833984 16.33271408081055)
