start_scan,end_scan,year,julian_day,hour,minute,flash_lon,flash_lat,geometry
20192972121400,20192972122000,2019,297,21,21,-33.0162,40.13663,POINT (-33.01620101928711 40.13663101196289)
20192972121400,20192972122000,2019,297,21,21,-51.395172,-9.652999,POINT (-51.39517211914062 -9.652998924255371)
20192972121400,20192972122000,2019,297,21,21,-65.397514,3.3056543,POINT (-65.39751434326172 3.305654287338257)
20192972121400,20192972122000,2019,297,21,21,-45.8567,-30.612894,POINT (-45.8567008972168 -30.61289405822754)
20192972121400,20192972122000,2019,297,21,21,-64.07208,-9.447486,POINT (-64.07208251953125 -9.44748592376709)
20192972121400,20192972122000,2019,297,21,21,-72.62346,19.879782,POINT (-72.62345886230469 19.87978172302246)
20192972121400,20192972122000,2019,297,21,21,-72.72366,11.381288,POINT (-72.72366333007812 11.38128757476807)
20192972121400,20192972122000,2019,297,21,21,-45.53851,-21.96039,POINT (-45.53850936889648 -21.96039009094238)
20192972121400,20192972122000,2019,297,21,21,-53.195248,-9.465757,POINT (-53.19524765014648 -9.465757369995117)
20192972121400,20192972122000,2019,297,21,21,-62.35363,-34.95971,POINT (-62.35363006591797 -34.95970916748047)
20192972121400,20192972122000,2019,297,21,21,-103.11142,26.193346,POINT (-103.1114196777344 26.19334602355957)
20192972121400,20192972122000,2019,297,21,21,-50.690815,-13.595563,POINT (-50.69081497192383 -13.59556293487549)
20192972121400,20192972122000,2019,297,21,21,-63.384407,-12.341922,POINT (-63.38440704345703 -12.34192180633545)
20192972121400,20192972122000,2019,297,21,21,-86.33983,12.729354,POINT (-86.33982849121094 12.72935390472412)
20192972121400,20192972122000,2019,297,21,21,-54.09228,-10.895883,POINT (-54.09228134155273 -10.89588260650635)
20192972121400,20192972122000,2019,297,21,21,-56.979248,-13.165459,POINT (-56.979248046875 -13.16545867919922)
20192972121400,20192972122000,2019,297,21,21,-98.25287,19.631182,POINT (-98.25286865234375 19.63118171691895)
20192972121400,20192972122000,2019,297,21,21,-62.79186,-10.771982,POINT (-62.7918586730957 -10.77198219299316)
20192972121400,20192972122000,2019,297,21,21,-62.83481,-12.298874,POINT (-62.83480834960938 -12.29887390136719)
20192972121400,20192972122000,2019,297,21,21,-69.38046,-8.634044,POINT (-69.38046264648438 -8.63404369354248)
20192972121400,20192972122000,2019,297,21,21,-50.129063,-8.831953,POINT (-50.12906265258789 -8.831953048706055)
20192972121400,20192972122000,2019,297,21,21,-45.521595,-21.964312,POINT (-45.5215950012207 -21.96431159973145)
20192972121400,20192972122000,2019,297,21,21,-51.72097,-10.808287,POINT (-51.72097015380859 -10.80828666687012)
20192972121400,20192972122000,2019,297,21,21,-64.66149,-32.64438,POINT (-64.66149139404297 -32.64437866210938)
20192972121400,20192972122000,2019,297,21,21,-69.08838,10.88054,POINT (-69.08837890625 10.880539894104)
20192972121400,20192972122000,2019,297,21,21,-55.140545,-10.729612,POINT (-55.14054489135742 -10.72961235046387)
20192972121400,20192972122000,2019,297,21,21,-50.45747,-13.687717,POINT (-50.45746994018555 -13.68771743774414)
20192972121400,20192972122000,2019,297,21,21,-63.87674,8.239023,POINT (-63.87673950195312 8.239023208618164)
20192972121400,20192972122000,2019,297,21,21,-46.383366,-21.99895,POINT (-46.38336563110352 -21.99894905090332)
20192972121400,20192972122000,2019,297,21,21,-50.48128,-13.932448,POINT (-50.48128128051758 -13.932448387146)
20192972121400,20192972122000,2019,297,21,21,-91.90627,26.129684,POINT (-91.90627288818359 26.12968444824219)
20192972121400,20192972122000,2019,297,21,21,-53.637314,-10.798072,POINT (-53.63731384277344 -10.79807186126709)
20192972121400,20192972122000,2019,297,21,21,-46.559166,-21.13871,POINT (-46.55916595458984 -21.13871002197266)
20192972121400,20192972122000,2019,297,21,21,-63.169647,-5.1844163,POINT (-63.16964721679688 -5.1844162940979)
20192972121400,20192972122000,2019,297,21,21,-68.58287,7.6724215,POINT (-68.58287048339844 7.672421455383301)
20192972121400,20192972122000,2019,297,21,21,-63.09507,-34.41863,POINT (-63.09506988525391 -34.41862869262695)
20192972121400,20192972122000,2019,297,21,21,-63.485497,-33.653057,POINT (-63.48549652099609 -33.65305709838867)
20192972121400,20192972122000,2019,297,21,21,-50.747402,-13.310484,POINT (-50.74740219116211 -13.31048393249512)
20192972121400,20192972122000,2019,297,21,21,-51.0957,-13.28963,POINT (-51.09569931030273 -13.28962993621826)
20192972121400,20192972122000,2019,297,21,21,-101.59901,28.953249,POINT (-101.599006652832 28.95324897766113)
20192972121400,20192972122000,2019,297,21,21,-104.53423,19.744532,POINT (-104.5342330932617 19.74453163146973)
20192972121400,20192972122000,2019,297,21,21,-81.891014,22.42372,POINT (-81.89101409912109 22.42371940612793)
20192972121400,20192972122000,2019,297,21,21,-78.93674,9.429509,POINT (-78.93673706054688 9.429509162902832)
20192972121400,20192972122000,2019,297,21,21,-56.927223,-12.283659,POINT (-56.92722320556641 -12.28365898132324)
