start_scan,end_scan,year,julian_day,hour,minute,flash_lon,flash_lat,geometry
CFA/2019/297/2,OR_GLM-L2-LCFA,CFA/,201,9/,29,-57.4562,-12.755152,POINT (-57.45619964599609 -12.75515174865723)
CFA/2019/297/2,OR_GLM-L2-LCFA,CFA/,201,9/,29,-104.45363,19.677988,POINT (-104.4536285400391 19.67798805236816)
CFA/2019/297/2,OR_GLM-L2-LCFA,CFA/,201,9/,29,-63.921265,-32.348892,POINT (-63.9212646484375 -32.34889221191406)
CFA/2019/297/2,OR_GLM-L2-LCFA,CFA/,201,9/,29,-83.85168,21.054193,POINT (-83.85167694091797 21.0541934967041)
CFA/2019/297/2,OR_GLM-L2-LCFA,CFA/,201,9/,29,-66.8399,-33.684036,POINT (-66.83989715576172 -33.68403625488281)
CFA/2019/297/2,OR_GLM-L2-LCFA,CFA/,201,9/,29,-66.917534,2.6315136,POINT (-66.91753387451172 2.631513595581055)
CFA/2019/297/2,OR_GLM-L2-LCFA,CFA/,201,9/,29,-60.46213,-3.2837405,POINT (-60.46213150024414 -3.283740520477295)
CFA/2019/297/2,OR_GLM-L2-LCFA,CFA/,201,9/,29,-64.913475,9.457111,POINT (-64.91347503662109 9.457111358642578)
CFA/2019/297/2,OR_GLM-L2-LCFA,CFA/,201,9/,29,-69.53588,-10.980062,POINT (-69.53588104248047 -10.98006153106689)
CFA/2019/297/2,OR_GLM-L2-LCFA,CFA/,201,9/,29,-46.827293,-20.871416,POINT (-46.82729339599609 -20.87141609191895)
CFA/2019/297/2,OR_GLM-L2-LCFA,CFA/,201,9/,29,-44.55947,-30.220291,POINT (-44.55947113037109 -30.22029113769531)
CFA/2019/297/2,OR_GLM-L2-LCFA,CFA/,201,9/,29,-50.632957,-13.500416,POINT (-50.63295745849609 -13.50041580200195)
CFA/2019/297/2,OR_GLM-L2-LCFA,CFA/,201,9/,29,-66.76896,-33.769672,POINT (-66.76895904541016 -33.76967239379883)
CFA/2019/297/2,OR_GLM-L2-LCFA,CFA/,201,9/,29,-47.16644,-20.965614,POINT (-47.16643905639648 -20.96561431884766)
CFA/2019/297/2,OR_GLM-L2-LCFA,CFA/,201,9/,29,-51.147396,-17.762789,POINT (-51.14739608764648 -17.76278877258301)
CFA/2019/297/2,OR_GLM-L2-LCFA,CFA/,201,9/,29,-75.83525,20.056566,POINT (-75.83525085449219 20.05656623840332)
CFA/2019/297/2,OR_GLM-L2-LCFA,CFA/,201,9/,29,-62.199364,-34.128178,POINT (-62.19936370849609 -34.12817764282227)
