start_scan,end_scan,year,julian_day,hour,minute,flash_lon,flash_lat,geometry,state,timestamp
20193380426000,20193380426200,2019,338,04,26,-74.483665,-4.8453174,POINT (-74.48366546630859 -4.845317363739014),OUTSIDE,1575444000
20193380426000,20193380426200,2019,338,04,26,-41.564877,-5.8316145,POINT (-41.56487655639648 -5.83161449432373),PIAUI,1575444000
20193380426000,20193380426200,2019,338,04,26,-47.927383,-10.100731,POINT (-47.92738342285156 -10.10073089599609),TOCANTINS,1575444000
20193380426000,20193380426200,2019,338,04,26,-57.62228,24.660576,POINT (-57.62228012084961 24.66057586669922),OUTSIDE,1575444000
20193380426000,20193380426200,2019,338,04,26,-49.399178,-10.074418,POINT (-49.39917755126953 -10.07441806793213),TOCANTINS,1575444000
20193380426000,20193380426200,2019,338,04,26,-62.76973,-32.543633,POINT (-62.76972961425781 -32.54363250732422),OUTSIDE,1575444000
20193380426000,20193380426200,2019,338,04,26,-42.666676,-6.1314716,POINT (-42.66667556762695 -6.131471633911133),PIAUI,1575444000
20193380426000,20193380426200,2019,338,04,26,-57.98674,-22.468897,POINT (-57.98674011230469 -22.46889686584473),OUTSIDE,1575444000
20193380426000,20193380426200,2019,338,04,26,-48.750988,-9.339693,POINT (-48.7509880065918 -9.339693069458008),TOCANTINS,1575444000
20193380426000,20193380426200,2019,338,04,26,-43.066624,-10.154472,POINT (-43.06662368774414 -10.15447235107422),BAHIA,1575444000
20193380426000,20193380426200,2019,338,04,26,-52.37608,-23.448223,POINT (-52.37607955932617 -23.44822311401367),PARANA,1575444000
20193380426000,20193380426200,2019,338,04,26,-43.943604,-15.449973,POINT (-43.943603515625 -15.44997310638428),MINAS GERAIS,1575444000
20193380426000,20193380426200,2019,338,04,26,-44.909317,-12.301083,POINT (-44.90931701660156 -12.30108261108398),BAHIA,1575444000
20193380426000,20193380426200,2019,338,04,26,-54.102,31.171766,POINT (-54.10200119018555 31.17176628112793),OUTSIDE,1575444000
20193380426000,20193380426200,2019,338,04,26,-62.84704,-32.50009,POINT (-62.84703826904297 -32.50009155273438),OUTSIDE,1575444000
20193380426000,20193380426200,2019,338,04,26,-54.03972,31.403036,POINT (-54.03971862792969 31.40303611755371),OUTSIDE,1575444000
20193380426000,20193380426200,2019,338,04,26,-65.41453,-32.460304,POINT (-65.41452789306641 -32.46030426025391),OUTSIDE,1575444000
20193380426000,20193380426200,2019,338,04,26,-56.116318,-1.9392401,POINT (-56.11631774902344 -1.939240097999573),PARA,1575444000
20193380426000,20193380426200,2019,338,04,26,-57.757385,24.2804,POINT (-57.75738525390625 24.28039932250977),OUTSIDE,1575444000
20193380426000,20193380426200,2019,338,04,26,-56.717396,-1.4111509,POINT (-56.7173957824707 -1.411150932312012),PARA,1575444000
20193380426000,20193380426200,2019,338,04,26,-57.718502,-22.104176,POINT (-57.71850204467773 -22.10417556762695),MATO GROSSO DO SUL,1575444000
20193380426000,20193380426200,2019,338,04,26,-53.338264,-23.119934,POINT (-53.33826446533203 -23.11993408203125),PARANA,1575444000
20193380426000,20193380426200,2019,338,04,26,-58.59517,22.959295,POINT (-58.59516906738281 22.95929527282715),OUTSIDE,1575444000
20193380426000,20193380426200,2019,338,04,26,-49.454063,-10.2668,POINT (-49.45406341552734 -10.26679992675781),TOCANTINS,1575444000
20193380426000,20193380426200,2019,338,04,26,-62.85705,-32.546337,POINT (-62.85705184936523 -32.54633712768555),OUTSIDE,1575444000
20193380426000,20193380426200,2019,338,04,26,-52.345036,-10.303374,POINT (-52.34503555297852 -10.30337429046631),MATO GROSSO,1575444000
20193380426000,20193380426200,2019,338,04,26,-65.80509,-31.365026,POINT (-65.80509185791016 -31.36502647399902),OUTSIDE,1575444000
