start_scan,end_scan,year,julian_day,hour,minute,flash_lon,flash_lat,geometry,state,timestamp
20193381637000,20193381637200,2019,338,16,37,-52.58087,-15.294477,POINT (-52.58087158203125 -15.29447746276855),MATO GROSSO,1575487800
20193381637000,20193381637200,2019,338,16,37,-55.809536,-27.348896,POINT (-55.80953598022461 -27.34889602661133),OUTSIDE,1575487800
20193381637000,20193381637200,2019,338,16,37,-58.805702,-23.954777,POINT (-58.80570220947266 -23.95477676391602),OUTSIDE,1575487800
20193381637000,20193381637200,2019,338,16,37,-70.552376,-0.31306145,POINT (-70.55237579345703 -0.3130614459514618),OUTSIDE,1575487800
20193381637000,20193381637200,2019,338,16,37,-54.291214,-7.634397,POINT (-54.29121398925781 -7.634397029876709),PARA,1575487800
20193381637000,20193381637200,2019,338,16,37,-54.521233,-16.01099,POINT (-54.52123260498047 -16.01099014282227),MATO GROSSO,1575487800
20193381637000,20193381637200,2019,338,16,37,-55.161495,-16.248007,POINT (-55.16149520874023 -16.24800682067871),MATO GROSSO,1575487800
20193381637000,20193381637200,2019,338,16,37,-52.958023,-23.762262,POINT (-52.95802307128906 -23.76226234436035),PARANA,1575487800
20193381637000,20193381637200,2019,338,16,37,-52.022526,-16.70698,POINT (-52.02252578735352 -16.70697975158691),GOIAS,1575487800
20193381637000,20193381637200,2019,338,16,37,-79.967545,6.7096887,POINT (-79.96754455566406 6.709688663482666),OUTSIDE,1575487800
20193381637000,20193381637200,2019,338,16,37,-53.515484,-5.8489966,POINT (-53.51548385620117 -5.848996639251709),PARA,1575487800
20193381637000,20193381637200,2019,338,16,37,-53.696987,-23.878635,POINT (-53.69698715209961 -23.87863540649414),PARANA,1575487800
20193381637000,20193381637200,2019,338,16,37,-55.161407,-16.248188,POINT (-55.16140747070312 -16.24818801879883),MATO GROSSO,1575487800
20193381637000,20193381637200,2019,338,16,37,-61.986725,-4.8252707,POINT (-61.98672485351562 -4.825270652770996),AMAZONAS,1575487800
20193381637000,20193381637200,2019,338,16,37,-46.690464,-9.756424,POINT (-46.69046401977539 -9.756423950195312),TOCANTINS,1575487800
20193381637000,20193381637200,2019,338,16,37,-55.76421,-15.379442,POINT (-55.76420974731445 -15.37944221496582),MATO GROSSO,1575487800
20193381637000,20193381637200,2019,338,16,37,-77.35447,6.0450387,POINT (-77.35446929931641 6.04503870010376),OUTSIDE,1575487800
20193381637000,20193381637200,2019,338,16,37,-52.63889,-8.051417,POINT (-52.63888931274414 -8.051417350769043),PARA,1575487800
20193381637000,20193381637200,2019,338,16,37,-49.90947,-6.5161357,POINT (-49.90946960449219 -6.516135692596436),PARA,1575487800
20193381637000,20193381637200,2019,338,16,37,-65.092064,-5.1976748,POINT (-65.09206390380859 -5.197674751281738),AMAZONAS,1575487800
20193381637000,20193381637200,2019,338,16,37,-51.007156,-17.443785,POINT (-51.00715637207031 -17.44378471374512),GOIAS,1575487800
20193381637000,20193381637200,2019,338,16,37,-60.422295,-11.949307,POINT (-60.42229461669922 -11.94930744171143),RONDONIA,1575487800
20193381637000,20193381637200,2019,338,16,37,-48.38111,-6.9524918,POINT (-48.38111114501953 -6.952491760253906),TOCANTINS,1575487800
20193381637000,20193381637200,2019,338,16,37,-53.811764,-10.519774,POINT (-53.81176376342773 -10.51977443695068),MATO GROSSO,1575487800
20193381637000,20193381637200,2019,338,16,37,-56.760315,-27.668308,POINT (-56.76031494140625 -27.66830825805664),OUTSIDE,1575487800
20193381637000,20193381637200,2019,338,16,37,-47.24347,-20.000294,POINT (-47.24346923828125 -20.00029373168945),MINAS GERAIS,1575487800
20193381637000,20193381637200,2019,338,16,37,-66.86695,-5.785341,POINT (-66.86695098876953 -5.785340785980225),AMAZONAS,1575487800
20193381637000,20193381637200,2019,338,16,37,-54.1849,-24.034348,POINT (-54.18489837646484 -24.03434753417969),PARANA,1575487800
20193381637000,20193381637200,2019,338,16,37,-56.416687,-27.502504,POINT (-56.41668701171875 -27.50250434875488),OUTSIDE,1575487800
20193381637000,20193381637200,2019,338,16,37,-60.26929,-4.0096374,POINT (-60.26929092407227 -4.009637355804443),AMAZONAS,1575487800
20193381637000,20193381637200,2019,338,16,37,-53.58875,-22.565289,POINT (-53.58874893188477 -22.56528854370117),MATO GROSSO DO SUL,1575487800
20193381637000,20193381637200,2019,338,16,37,-56.13299,-27.323122,POINT (-56.13299179077148 -27.32312202453613),OUTSIDE,1575487800
20193381637000,20193381637200,2019,338,16,37,-48.51149,-13.894373,POINT (-48.51148986816406 -13.89437294006348),GOIAS,1575487800
20193381637000,20193381637200,2019,338,16,37,-66.5416,-4.302751,POINT (-66.54160308837891 -4.302751064300537),AMAZONAS,1575487800
20193381637000,20193381637200,2019,338,16,37,-51.683968,-19.212648,POINT (-51.68396759033203 -19.21264839172363),MATO GROSSO DO SUL,1575487800
20193381637000,20193381637200,2019,338,16,37,-56.854862,-27.106625,POINT (-56.85486221313477 -27.10662460327148),OUTSIDE,1575487800
20193381637000,20193381637200,2019,338,16,37,-51.18011,30.149927,POINT (-51.18011093139648 30.14992713928223),OUTSIDE,1575487800
20193381637000,20193381637200,2019,338,16,37,-46.82943,-15.88981,POINT (-46.82942962646484 -15.88980960845947),MINAS GERAIS,1575487800
20193381637000,20193381637200,2019,338,16,37,-48.17353,-7.934772,POINT (-48.17353057861328 -7.93477201461792),TOCANTINS,1575487800
20193381637000,20193381637200,2019,338,16,37,-54.705563,-15.9875145,POINT (-54.70556259155273 -15.98751449584961),MATO GROSSO,1575487800
20193381637000,20193381637200,2019,338,16,37,-47.335327,-7.223037,POINT (-47.3353271484375 -7.223036766052246),MARANHAO,1575487800
20193381637000,20193381637200,2019,338,16,37,-47.33063,-7.0565195,POINT (-47.33063125610352 -7.056519508361816),MARANHAO,1575487800
20193381637000,20193381637200,2019,338,16,37,-47.009037,-10.818139,POINT (-47.00903701782227 -10.81813907623291),TOCANTINS,1575487800
20193381637000,20193381637200,2019,338,16,37,-56.31027,-23.059395,POINT (-56.31026840209961 -23.05939483642578),OUTSIDE,1575487800
20193381637000,20193381637200,2019,338,16,37,-56.60378,-27.44838,POINT (-56.60377883911133 -27.44837951660156),OUTSIDE,1575487800
20193381637000,20193381637200,2019,338,16,37,-54.899395,-15.261802,POINT (-54.89939498901367 -15.26180171966553),MATO GROSSO,1575487800
20193381637000,20193381637200,2019,338,16,37,-53.696266,-16.472744,POINT (-53.69626617431641 -16.47274398803711),MATO GROSSO,1575487800
20193381637000,20193381637200,2019,338,16,37,-73.924866,-8.959684,POINT (-73.92486572265625 -8.959684371948242),OUTSIDE,1575487800
20193381637000,20193381637200,2019,338,16,37,-48.37176,-6.629314,POINT (-48.37176132202148 -6.629313945770264),TOCANTINS,1575487800
20193381637000,20193381637200,2019,338,16,37,-53.526314,-14.645892,POINT (-53.52631378173828 -14.64589214324951),MATO GROSSO,1575487800
20193381637000,20193381637200,2019,338,16,37,-56.055557,-27.362215,POINT (-56.05555725097656 -27.36221504211426),OUTSIDE,1575487800
20193381637000,20193381637200,2019,338,16,37,-62.21854,-4.1724,POINT (-62.21854019165039 -4.172399997711182),AMAZONAS,1575487800
20193381637000,20193381637200,2019,338,16,37,-53.995647,-22.941135,POINT (-53.99564743041992 -22.94113540649414),MATO GROSSO DO SUL,1575487800
20193381637000,20193381637200,2019,338,16,37,-60.779343,-4.357666,POINT (-60.77934265136719 -4.357666015625),AMAZONAS,1575487800
20193381637000,20193381637200,2019,338,16,37,-49.769554,-6.448212,POINT (-49.76955413818359 -6.448212146759033),PARA,1575487800
20193381637000,20193381637200,2019,338,16,37,-56.325157,-15.520982,POINT (-56.32515716552734 -15.52098178863525),MATO GROSSO,1575487800
20193381637000,20193381637200,2019,338,16,37,-62.298233,-4.759554,POINT (-62.29823303222656 -4.759553909301758),AMAZONAS,1575487800
